Date,Close,TWD,TAIEX,SOX,TAIBOR,DIJA
2014-03-10,113,30.31,8665.24,573.22,0.5,16418.68
2014-03-11,114,30.31,8702.33,570.08,0.5,16351.25
2014-03-12,113,30.33,8684.73,574.92,0.5,16340.08
2014-03-13,116.5,30.32,8747.79,565.14,0.5,16108.89
2014-03-14,115,30.33,8687.63,562.48,0.5,16065.67
2014-03-17,114,30.3,8700.1,569.5,0.5,16247.22
2014-03-18,114.5,30.44,8731.94,577.19,0.5,16336.19
2014-03-19,114.5,30.49,8689.46,576.69,0.5,16222.17
2014-03-20,112,30.64,8597.33,587.63,0.5,16331.05
2014-03-21,112.5,30.55,8577.17,582.54,0.5,16302.77
2014-03-24,112.5,30.56,8605.38,579.85,0.5,16276.69
2014-03-25,113.5,30.5,8689.3,584.33,0.51,16367.88
2014-03-26,115.5,30.54,8737.27,577.84,0.51,16268.99
2014-03-27,116,30.51,8779.57,573.32,0.51,16264.23
2014-03-28,117.5,30.48,8774.64,577.48,0.51,16323.06
2014-03-31,118.5,30.45,8849.28,586.74,0.51,16457.66
2014-04-01,119.5,30.29,8873.15,595.91,0.51,16532.61
2014-04-02,120,30.29,8905.45,594.94,0.5,16573
2014-04-03,118.5,30.29,8888.54,595.93,0.51,16572.55
2014-04-07,117.5,30.25,8876.44,573.91,0.5,16245.87
2014-04-08,119,30.11,8888.25,581.18,0.5,16256.14
2014-04-09,119,29.99,8930.57,587.72,0.5,16437.18
2014-04-10,119.5,30.01,8948.1,569.15,0.5,16170.22
2014-04-11,120,30.04,8908.05,560.34,0.5,16026.75
2014-04-14,120.5,30.2,8857.42,565.02,0.5,16173.24
2014-04-15,122.5,30.18,8916.71,569,0.5,16262.56
2014-04-16,121,30.13,8923.82,567.9,0.5,16424.85
2014-04-17,120,30.14,8944.16,578.41,0.5,16408.54
2014-04-18,123,30.17,8966.66,583.48,0.5,16449.25
2014-04-21,121.5,30.23,8951.19,583.48,0.5,16449.25
2014-04-22,121.5,30.3,8974.71,589.11,0.5,16514.37
2014-04-23,121,30.31,8956.92,588.43,0.5,16501.65
2014-04-24,121,30.28,8945.45,591.64,0.5,16501.65
2014-04-25,118.5,30.28,8774.12,572.19,0.5,16361.46
2014-04-28,119,30.22,8809.71,568.55,0.5,16448.74
2014-04-29,120.5,30.13,8872.11,572.99,0.51,16535.37
2014-04-30,118.5,30.15,8791.44,575.97,0.51,16580.84
2014-05-02,118,30.15,8867.32,575.49,0.5,16512.89
2014-05-05,117,30.09,8870.43,575.94,0.5,16530.55
2014-05-06,118,30.07,8912.39,573.48,0.5,16401.02
2014-05-07,118.5,30.11,8893.22,573.99,0.5,16518.54
2014-05-08,119.5,30.05,8930.9,577.83,0.5,16550.97
2014-05-09,120,30.11,8889.69,575.97,0.5,16583.34
2014-05-12,118.5,30.2,8808.61,586.48,0.5,16695.47
2014-05-13,120.5,30.2,8817.94,581.88,0.5,16715.44
2014-05-14,122,30.19,8875.16,576.8,0.5,16613.97
2014-05-15,122,30.19,8880.65,570,0.5,16446.81
2014-05-16,122,30.16,8888.45,576.01,0.5,16491.31
2014-05-19,121,30.13,8899.9,582.05,0.51,16511.86
2014-05-20,121,30.15,8887.79,578.58,0.5,16374.31
2014-05-21,120.5,30.16,8862.42,581.81,0.51,16533.06
2014-05-22,122,30.12,8969.63,584.3,0.5,16543.08
2014-05-23,122,30.11,9008.22,589.91,0.51,16606.27
2014-05-26,123,30.07,9036.12,597.08,0.51,16675.5
2014-05-27,123.5,30.14,9055.29,597.08,0.51,16675.5
2014-05-28,124,30.09,9121.71,597.66,0.51,16633.18
2014-05-29,122,29.97,9109,598.96,0.51,16698.74
2014-05-30,119.5,29.99,9075.91,599.59,0.51,16717.17
2014-06-03,122.5,30.05,9123.46,608.43,0.51,16722.34
2014-06-04,123.5,30.05,9119.96,611.14,0.5,16737.53
2014-06-05,123,29.99,9140.72,614.3,0.5,16836.11
2014-06-06,122.5,30.01,9134.46,617.25,0.5,16924.28
2014-06-09,123,29.98,9162.74,618.44,0.5,16943.1
2014-06-10,124.5,29.99,9222.37,620.26,0.5,16945.92
2014-06-11,125,29.97,9229.8,623.48,0.5,16843.88
2014-06-12,123.5,29.98,9204.65,621.35,0.5,16734.19
2014-06-13,123,29.98,9196.39,627.49,0.5,16775.74
2014-06-16,124,30,9202.93,630.93,0.5,16781.01
2014-06-17,125,30.07,9240.6,635.5,0.51,16808.49
2014-06-18,125.5,29.95,9279.93,633.2,0.51,16906.62
2014-06-19,126,29.97,9316.81,633.98,0.5,16921.46
2014-06-20,124.5,29.99,9273.79,635.42,0.5,16947.08
2014-06-23,123,29.98,9228.35,633.13,0.5,16937.26
2014-06-24,123,29.96,9246.2,628.5,0.5,16818.13
2014-06-25,123.5,29.96,9242.16,630.87,0.5,16867.51
2014-06-26,124.5,29.9,9320.94,628.28,0.51,16846.13
2014-06-27,125.5,29.9,9306.83,629.27,0.51,16851.84
2014-06-30,126.5,29.87,9393.07,635.93,0.51,16826.6
2014-07-01,128,29.87,9441.92,644.71,0.51,16956.07
2014-07-02,132.5,29.87,9484.96,645.78,0.51,16976.24
2014-07-03,134.5,29.84,9526.23,650.55,0.51,17068.26
2014-07-04,135,29.88,9510.05,646.1,0.51,17024.21
2014-07-07,136,29.9,9520.2,646.1,0.51,17024.21
2014-07-08,134.5,29.91,9530.98,642.64,0.51,16906.62
2014-07-09,134,29.86,9489.98,646.56,0.51,16985.61
2014-07-10,134.5,29.92,9565.12,643.47,0.5,16915.07
2014-07-11,136.5,29.95,9495.84,643.88,0.5,16943.81
2014-07-14,132.5,29.94,9520.3,646.12,0.5,17055.42
2014-07-15,133,30.02,9569.17,644.44,0.5,17060.68
2014-07-16,130.5,29.97,9484.73,651.76,0.5,17138.2
2014-07-17,124.5,30.02,9408.24,635.32,0.5,16976.81
2014-07-18,123.5,29.97,9400.97,643.44,0.5,17100.18
2014-07-21,123.5,29.97,9440.97,645.02,0.5,17051.73
2014-07-22,124.5,29.97,9499.36,649.35,0.5,17113.54
2014-07-24,125,29.95,9527.54,629.13,0.5,17083.8
2014-07-25,123,29.97,9439.29,616.65,0.5,16960.57
2014-07-28,121.5,29.95,9420.18,616,0.5,16982.59
2014-07-29,124,29.95,9391.88,614.43,0.5,16912.11
2014-07-30,124.5,30.01,9447.02,620.6,0.5,16880.36
2014-07-31,121,30.06,9315.85,607.55,0.5,16563.3
2014-08-01,120,30.01,9266.51,609.76,0.5,16493.37
2014-08-04,123.5,29.99,9330.19,612.29,0.5,16569.28
2014-08-05,119.5,30,9141.44,605.31,0.5,16429.47
2014-08-06,120.5,30,9143.97,607.71,0.5,16443.34
2014-08-07,121.5,30.03,9131.44,599.38,0.5,16368.27
2014-08-08,120.5,29.99,9085.96,606.23,0.5,16553.93
2014-08-11,120.5,30.02,9172.91,612.02,0.5,16569.98
2014-08-12,121.5,30.01,9163.12,611.32,0.5,16560.54
2014-08-13,122.5,30,9231.31,616.95,0.5,16651.8
2014-08-14,124,29.97,9230.61,618.26,0.5,16713.58
2014-08-15,124,29.95,9206.81,624.6,0.5,16662.91
2014-08-18,123,29.99,9141.31,627.47,0.5,16838.74
2014-08-19,124,29.99,9243.78,631.47,0.5,16919.59
2014-08-20,125.5,29.98,9288.05,636.62,0.5,16979.13
2014-08-21,124.5,29.98,9253.38,639.11,0.5,17039.49
2014-08-22,125.5,29.96,9380.1,639.72,0.5,17001.22
2014-08-25,125,29.96,9390.62,637.25,0.5,17076.87
2014-08-26,124.5,29.96,9393.96,637.55,0.5,17106.7
2014-08-27,125.5,29.86,9485.59,638.57,0.5,17122.01
2014-08-28,125,29.89,9478.37,640.49,0.5,17079.57
2014-08-29,124,29.87,9436.27,645.25,0.5,17098.45
2014-09-01,128.5,29.85,9513.06,642.53,0.5,17067.56
2014-09-02,126,29.95,9399.72,642.53,0.5,17067.56
2014-09-03,128,29.9,9450.35,644.08,0.5,17078.28
2014-09-04,127.5,29.93,9428.89,645.72,0.5,17069.58
2014-09-05,127,29.91,9407.94,651.24,0.5,17137.36
2014-09-09,127,29.96,9434.77,646.49,0.5,17013.87
2014-09-10,125,29.99,9357.61,646.54,0.5,17068.71
2014-09-11,125,30.03,9322.95,648.14,0.5,17049
2014-09-12,123,29.99,9223.18,639.89,0.5,16987.51
2014-09-15,123.5,30.13,9217.46,632.24,0.5,17031.14
2014-09-16,122.5,30.11,9133.4,643.12,0.5,17131.97
2014-09-17,124.5,30.21,9195.17,647.83,0.5,17156.85
2014-09-18,125,30.25,9237.03,657.36,0.5,17265.99
2014-09-19,125,30.18,9240.45,649.54,0.5,17279.74
2014-09-22,122,30.25,9134.65,641.35,0.5,17172.68
2014-09-23,122.5,30.23,9084.9,639.85,0.5,17055.87
2014-09-24,123,30.22,9098.49,647.53,0.5,17210.06
2014-09-25,122,30.31,9011.59,635.42,0.51,16945.8
2014-09-26,121,30.33,8989.82,643.34,0.51,17113.15
2014-09-29,120.5,30.44,8960.76,644.23,0.51,17071.22
2014-09-30,120,30.43,8966.92,638.48,0.51,17042.9
2014-10-01,121.5,30.42,8990.26,623.36,0.5,16804.71
2014-10-02,121,30.42,8975.19,619.66,0.5,16801.05
2014-10-03,124.5,30.51,9106.28,623.12,0.5,17009.69
2014-10-06,126,30.41,9095.14,617.97,0.5,16991.91
2014-10-07,125,30.39,9040.81,606.2,0.5,16719.39
2014-10-08,122.5,30.36,8955.18,619.97,0.5,16994.22
2014-10-09,125,30.37,8966.44,602.97,0.5,16659.25
2014-10-13,120.5,30.39,8711.39,549.47,0.5,16321.07
2014-10-14,121,30.43,8768.39,559.67,0.49,16315.19
2014-10-15,121.5,30.35,8655.51,562.34,0.5,16141.74
2014-10-16,121.5,30.38,8633.69,570.73,0.5,16117.24
2014-10-17,123.5,30.36,8512.88,575.33,0.5,16380.41
2014-10-20,126,30.36,8663.14,584.15,0.5,16399.67
2014-10-21,125,30.37,8654.64,605.25,0.5,16614.81
2014-10-22,129,30.39,8748.83,596.93,0.5,16461.32
2014-10-23,127.5,30.41,8731.07,605.64,0.5,16677.9
2014-10-24,125.5,30.39,8646.01,612.05,0.5,16805.41
2014-10-27,128,30.38,8627.78,614.23,0.5,16817.94
2014-10-28,128,30.38,8773.55,623.46,0.5,17005.75
2014-10-29,129,30.36,8903.68,624.19,0.5,16974.31
2014-10-30,128.5,30.4,8888.07,616.96,0.5,17195.42
2014-10-31,130.5,30.43,8974.76,640.86,0.5,17390.52
2014-11-03,131,30.45,9004.86,644.77,0.5,17366.24
2014-11-04,132,30.5,8989.18,642.99,0.5,17383.84
2014-11-05,132,30.6,8962.6,649.04,0.5,17484.53
2014-11-06,132,30.55,8891.02,643.3,0.5,17554.47
2014-11-07,131,30.57,8912.62,637.48,0.5,17573.93
2014-11-10,134.5,30.59,9049.98,642.25,0.5,17613.74
2014-11-11,134,30.55,9034.14,640.43,0.5,17614.9
2014-11-12,132,30.58,8918.95,639.76,0.5,17612.2
2014-11-13,134,30.59,8980.67,639.8,0.5,17652.79
2014-11-14,135,30.73,8982.88,645.56,0.5,17634.74
2014-11-17,133,30.68,8884.39,642.55,0.5,17647.75
2014-11-18,131.5,30.73,8859.07,654.77,0.5,17687.82
2014-11-19,136,30.91,8963.24,650.18,0.5,17685.73
2014-11-20,139,30.88,9078.87,656.27,0.5,17719
2014-11-21,138.5,30.89,9091.53,662.95,0.5,17810.06
2014-11-24,138.5,30.98,9122.33,669.47,0.5,17817.9
2014-11-25,139,30.89,9116.24,669.36,0.5,17814.94
2014-11-26,139,30.9,9122.39,683.48,0.5,17827.75
2014-11-27,140,30.87,9165.31,685.74,0.51,17828.24
2014-11-28,141.5,30.99,9187.15,685.74,0.51,17828.24
2014-12-01,140,31,9117.71,676.69,0.5,17776.8
2014-12-02,137.5,31.1,9034.79,681.35,0.5,17879.55
2014-12-03,138,31.08,9175.26,695.28,0.5,17912.62
2014-12-04,139,31.11,9225.11,696.16,0.5,17900.1
2014-12-05,137.5,31.24,9206.57,703.12,0.5,17958.79
2014-12-08,138,31.11,9187.29,693,0.5,17852.48
2014-12-09,138,31.13,9128.9,692.84,0.5,17801.2
2014-12-10,136,31.18,9032.16,679.97,0.5,17533.15
2014-12-11,134.5,31.18,9013.07,683.15,0.5,17596.34
2014-12-12,135,31.34,9027.33,671.33,0.51,17280.83
2014-12-15,136,31.27,8985.63,665.71,0.5,17180.84
2014-12-16,133,31.22,8950.91,661.3,0.51,17068.87
2014-12-17,130.5,31.32,8828.36,675.58,0.5,17356.87
2014-12-18,131.5,31.4,8878.63,688.12,0.5,17778.15
2014-12-19,138,31.52,8999.52,686.09,0.5,17804.8
2014-12-22,138.5,31.54,9095,696.68,0.51,17959.44
2014-12-23,137.5,31.75,9097.71,695.32,0.51,18024.17
2014-12-24,138,31.77,9186.18,696.35,0.51,18030.21
2014-12-25,137.5,31.69,9158.7,697,0.51,18053.71
2014-12-26,139,31.71,9214.07,697,0.51,18053.71
2014-12-27,138.5,31.74,9218.5,695.08,0.51,18038.23
2014-12-29,141,31.74,9286.28,695.08,0.51,18038.23
2014-12-30,140,31.67,9268.43,690.99,0.51,17983.07
2014-12-31,141,31.62,9307.26,686.87,0.51,17823.07
2015-01-05,139.5,32,9274.11,673.59,0.51,17501.65
2015-01-06,133.5,31.99,9048.34,658.83,0.51,17371.64
2015-01-07,134,31.98,9080.09,665.27,0.51,17584.52
2015-01-08,138,31.97,9238.03,684.65,0.51,17907.87
2015-01-09,134,31.9,9215.58,685.52,0.51,17737.37
2015-01-12,132,31.87,9178.3,671.82,0.5,17640.84
2015-01-13,132.5,31.83,9231.8,665.58,0.5,17613.68
2015-01-14,130,31.8,9180.23,661.65,0.5,17427.09
2015-01-15,131.5,31.65,9165.09,656.51,0.5,17320.71
2015-01-16,137,31.46,9138.29,663.86,0.5,17511.57
2015-01-19,139,31.48,9174.06,670.57,0.5,17515.23
2015-01-20,138,31.65,9251.69,670.57,0.5,17515.23
2015-01-21,141,31.49,9319.71,678.16,0.5,17554.28
2015-01-22,140,31.42,9369.51,682.48,0.5,17813.98
2015-01-23,145,31.24,9470.94,680.54,0.5,17672.6
2015-01-26,145,31.31,9477.67,682.39,0.5,17678.7
2015-01-27,147,31.04,9521.59,669.79,0.5,17387.21
2015-01-28,146.5,31.21,9510.92,666.07,0.5,17191.37
2015-01-29,143.5,31.56,9426.9,666.63,0.5,17416.85
2015-01-30,141,31.73,9361.91,653.14,0.5,17164.95
2015-02-02,142.5,31.57,9386.99,655.19,0.5,17361.04
2015-02-03,144.5,31.47,9448.73,666.93,0.49,17666.4
2015-02-04,146,31.46,9513.92,669.15,0.49,17673.02
2015-02-05,145.5,31.49,9512.05,675.69,0.49,17884.88
2015-02-06,143,31.61,9456.18,671.84,0.49,17824.29
2015-02-09,142,31.56,9421.5,664.54,0.49,17729.21
2015-02-10,142.5,31.56,9393.7,687.03,0.49,17868.76
2015-02-11,148,31.61,9462.22,689.25,0.49,17862.14
2015-02-12,148.5,31.29,9496.31,700.19,0.49,17972.38
2015-02-13,148.5,31.3,9529.51,705.08,0.49,18019.35
2015-02-24,151,31.64,9629.37,716.12,0.49,18209.19
2015-02-25,154.5,31.41,9699.54,711.99,0.5,18224.57
2015-02-26,150.5,31.45,9622.1,716.67,0.5,18214.42
2015-03-02,149,31.41,9601.36,734.51,0.5,18288.63
2015-03-03,150.5,31.35,9605.77,720.26,0.49,18203.37
2015-03-04,150.5,31.4,9621.73,719.54,0.49,18096.9
2015-03-05,150,31.51,9595.09,720.25,0.49,18135.72
2015-03-06,149,31.61,9645.77,712.42,0.49,17856.78
2015-03-09,145.5,31.53,9562.98,715.03,0.49,17995.72
2015-03-10,144,31.69,9536.53,701.3,0.49,17662.94
2015-03-11,146,31.7,9523.18,703.16,0.49,17635.39
2015-03-12,148,31.6,9596,702.77,0.49,17895.22
2015-03-13,149,31.68,9579.35,707.79,0.49,17749.31
2015-03-16,146,31.63,9512.91,718.53,0.49,17977.42
2015-03-17,149,31.5,9539.44,713.19,0.49,17849.08
2015-03-18,153.5,31.3,9653.43,718.48,0.49,18076.19
2015-03-19,154,31.48,9736.73,720.2,0.49,17959.03
2015-03-20,154,31.35,9749.69,730.91,0.49,18127.65
2015-03-23,153.5,31.27,9758.09,723.96,0.49,18116.04
2015-03-24,151.5,31.23,9731.66,717.78,0.5,18011.14
2015-03-25,151,31.24,9667.83,684.73,0.5,17718.54
2015-03-26,145.5,31.26,9619.12,675.24,0.49,17678.23
2015-03-27,142.5,31.16,9503.72,694.32,0.49,17712.66
2015-03-30,142.5,31.25,9521.87,703.74,0.49,17976.31
2015-03-31,145.5,31.24,9586.44,695.48,0.49,17776.12
2015-04-01,144,31.22,9507.66,691.19,0.49,17698.18
2015-04-02,147,31.01,9600.32,689.17,0.49,17763.24
2015-04-07,146,31.03,9641.9,692.94,0.49,17875.42
2015-04-08,143,31.1,9571.97,697.45,0.49,17902.51
2015-04-09,143,31.24,9568.04,706.18,0.49,17958.73
2015-04-10,147,31.24,9617.7,709.05,0.49,18057.65
2015-04-13,147,31.33,9666.52,704.52,0.49,17977.04
2015-04-14,144,31.23,9642.22,697.85,0.49,18036.7
2015-04-15,143,31.19,9540.06,709.32,0.49,18112.61
2015-04-16,147,31.07,9656.87,706.08,0.49,18105.77
2015-04-17,142.5,31.02,9570.93,696.09,0.49,17826.3
2015-04-20,143,31.07,9552.85,702.29,0.49,18034.93
2015-04-21,142.5,31.09,9533.98,707.12,0.49,17949.59
2015-04-22,143.5,31.08,9613,716.82,0.49,18038.27
2015-04-23,147,30.99,9797.49,705.46,0.49,18058.69
2015-04-24,152.5,30.71,9913.28,693.73,0.49,18080.14
2015-04-27,151.5,30.42,9973.12,696.11,0.49,18037.97
2015-04-28,151.5,30.44,9956.83,696.24,0.49,18110.14
2015-04-29,148.5,30.4,9853.83,692.19,0.49,18035.53
2015-04-30,147,30.61,9820.05,686.29,0.49,17840.52
2015-05-04,147.5,30.71,9845.04,704.03,0.49,18070.4
2015-05-05,147,30.64,9820.13,688.4,0.49,17928.2
2015-05-06,147.5,30.58,9818.2,687.45,0.49,17841.98
2015-05-07,146.5,30.79,9704.11,695.2,0.49,17924.06
2015-05-08,146.5,30.66,9692,702.13,0.49,18191.11
2015-05-11,148.5,30.81,9663.72,702.31,0.49,18105.17
2015-05-12,147.5,30.75,9680.73,696.18,0.49,18068.23
2015-05-13,148,30.65,9724.11,700.13,0.49,18060.49
2015-05-14,146,30.52,9610.83,708.32,0.49,18252.24
2015-05-15,146.5,30.41,9579.48,709.52,0.48,18272.56
2015-05-18,146.5,30.49,9606.1,716.54,0.48,18298.88
2015-05-19,146.5,30.52,9716.77,713.39,0.48,18312.39
2015-05-20,146.5,30.46,9685.31,714.48,0.48,18285.4
2015-05-21,145.5,30.41,9578.56,718.44,0.48,18285.74
2015-05-22,145.5,30.42,9638.8,720.2,0.48,18232.02
2015-05-25,147.5,30.48,9645.17,714.75,0.48,18041.54
2015-05-26,146.5,30.66,9669.41,714.75,0.48,18041.54
2015-05-27,145,30.65,9693.54,742.35,0.48,18162.99
2015-05-28,147,30.65,9712.84,743.27,0.48,18126.12
2015-05-29,146,30.82,9701.07,745.41,0.48,18010.68
2015-06-01,145,30.88,9625.69,746.08,0.48,18040.37
2015-06-02,144,30.8,9614.26,737.28,0.49,18011.94
2015-06-03,143,30.79,9556.52,732.7,0.48,18076.27
2015-06-04,141,30.89,9348.63,725.81,0.48,17905.58
2015-06-05,140,31.04,9340.13,726.29,0.48,17849.46
2015-06-08,138.5,31.07,9368.43,712.37,0.48,17766.55
2015-06-09,139,31.15,9191.87,711.6,0.48,17764.04
2015-06-10,139.5,30.87,9298.5,720.94,0.48,18000.4
2015-06-11,143.5,30.92,9302.49,720.53,0.48,18039.37
2015-06-12,144.5,30.9,9301.93,714.13,0.48,17898.84
2015-06-15,143,30.9,9259.48,712.63,0.48,17791.17
2015-06-16,142,30.88,9212.78,715.07,0.48,17904.48
2015-06-17,142.5,30.93,9189.83,715.19,0.48,17935.74
2015-06-18,142,30.71,9218.37,725.6,0.48,18115.84
2015-06-22,142,30.75,9341.77,728.22,0.48,18119.78
2015-06-23,144.5,30.88,9391.14,723.88,0.49,18144.07
2015-06-24,145,30.96,9397.31,716.49,0.48,17966.07
2015-06-25,146.5,30.94,9476.34,715.83,0.48,17890.36
2015-06-26,146,30.98,9462.57,698.36,0.48,17946.68
2015-06-29,138.5,30.87,9236.1,678.07,0.48,17596.35
2015-06-30,140.5,30.87,9323.02,680.54,0.48,17619.51
2015-07-01,141,30.95,9375.23,682.13,0.48,17757.91
2015-07-02,141.5,30.88,9379.24,685.51,0.48,17730.11
2015-07-03,142.5,30.87,9358.23,675.11,0.48,17683.58
2015-07-06,140.5,30.92,9255.96,675.11,0.48,17683.58
2015-07-07,140.5,31.07,9250.16,672.91,0.48,17776.91
2015-07-08,138,31.03,8976.11,655.25,0.48,17515.42
2015-07-09,136.5,31.06,8914.13,646.64,0.48,17548.62
2015-07-13,138.5,31.06,9033.92,663.97,0.48,17977.68
2015-07-14,138.5,31,9041.76,671.16,0.48,18053.58
2015-07-15,138.5,31.1,9054.2,667.02,0.48,18050.17
2015-07-16,136.5,31.06,9042.21,668.61,0.48,18120.25
2015-07-17,140,31.1,9045.98,667.05,0.48,18086.45
2015-07-20,139,31.22,8975,662.5,0.48,18100.41
2015-07-21,140.5,31.16,9005.96,662.86,0.48,17919.29
2015-07-22,139,31.22,8918.7,646.13,0.48,17851.04
2015-07-23,136,31.27,8791.12,655.51,0.48,17731.92
2015-07-24,137,31.46,8767.86,642.48,0.48,17568.53
2015-07-27,134,31.58,8556.68,637.88,0.48,17440.59
2015-07-28,134,31.4,8582.49,650.9,0.48,17630.27
2015-07-29,135.5,31.48,8563.48,651.75,0.48,17751.39
2015-07-30,138.5,31.57,8651.49,654.15,0.48,17745.98
2015-07-31,139.5,31.64,8665.34,646.29,0.48,17689.86
2015-08-03,134.5,31.69,8524.41,644.35,0.48,17598.2
2015-08-04,136.5,31.67,8510.86,637.18,0.48,17550.69
2015-08-05,134,31.68,8542.27,644.62,0.48,17540.47
2015-08-06,134,31.6,8449.56,633.13,0.48,17419.75
2015-08-07,133,31.65,8442.29,636.82,0.48,17373.38
2015-08-10,129,31.59,8466.84,652.65,0.48,17615.17
2015-08-11,130.5,32.16,8394.14,637.85,0.48,17402.84
2015-08-12,128.5,32.14,8283.38,641.52,0.48,17402.51
2015-08-13,128,32.15,8311.74,634.87,0.48,17408.25
2015-08-14,126,32.15,8305.64,631.04,0.47,17477.4
2015-08-17,124,32.42,8213.42,637.25,0.47,17545.18
2015-08-18,126,32.45,8177.22,624.01,0.47,17511.34
2015-08-19,125,32.45,8021.84,618.32,0.47,17348.73
2015-08-20,126,32.55,8029.81,594.78,0.46,16990.69
2015-08-21,121,32.66,7786.92,578.59,0.46,16459.75
2015-08-24,115,33,7410.34,566.58,0.46,15871.35
2015-08-25,123.5,32.45,7675.64,559.59,0.44,15666.44
2015-08-26,122.5,32.46,7715.59,587.82,0.44,16285.51
2015-08-27,124,32.27,7824.55,609.76,0.44,16654.77
2015-08-28,125,32.34,8019.18,613.91,0.43,16643.01
2015-08-31,129,32.5,8174.92,611.04,0.43,16528.03
2015-09-01,124,32.42,8017.56,590.12,0.43,16058.35
2015-09-02,125.5,32.46,8035.29,603.78,0.43,16351.38
2015-09-03,127,32.49,8095.95,608.58,0.43,16374.76
2015-09-04,125,32.68,8000.6,597.62,0.42,16102.38
2015-09-07,122.5,32.75,7986.56,624.06,0.42,16492.68
2015-09-08,123,32.64,8001.5,624.06,0.42,16492.68
2015-09-09,129,32.48,8286.92,612.83,0.42,16253.57
2015-09-10,125,32.35,8268.68,615.34,0.42,16330.4
2015-09-11,127.5,32.42,8305.82,615.81,0.42,16433.09
2015-09-14,127.5,32.49,8307.29,617.67,0.42,16370.96
2015-09-15,126,32.49,8259.99,625.14,0.42,16599.85
2015-09-16,129.5,32.47,8333.29,626.57,0.42,16739.95
2015-09-17,131,32.38,8445.5,621.05,0.42,16674.74
2015-09-18,131.5,32.31,8462.14,610.75,0.42,16384.58
2015-09-21,129.5,32.66,8307.04,608.73,0.42,16510.19
2015-09-22,129,32.9,8365.92,595.06,0.42,16330.47
2015-09-23,124.5,32.99,8193.42,590.74,0.42,16279.89
2015-09-24,127,33.1,8123.1,589.71,0.42,16201.32
2015-09-25,127,33.11,8132.35,592.88,0.4,16314.67
2015-09-30,130,32.99,8181.24,602.73,0.4,16284.7
2015-10-01,133.5,32.79,8295.94,595.62,0.4,16272.01
2015-10-02,132,32.72,8305.03,608.46,0.39,16472.37
2015-10-05,132.5,32.46,8352.36,619.85,0.39,16776.43
2015-10-06,133,32.58,8394.1,621.95,0.39,16790.19
2015-10-07,135,32.47,8495.23,631.32,0.39,16912.29
2015-10-08,136,32.36,8445.96,634.81,0.39,17050.75
2015-10-12,138.5,32.33,8573.72,630.54,0.39,17131.86
2015-10-13,137.5,32.52,8567.92,622.28,0.39,17081.89
2015-10-14,136.5,32.32,8522.51,645.7,0.39,16924.75
2015-10-15,140,31.95,8601.52,651.89,0.39,17141.75
2015-10-16,137.5,32.2,8604.95,652.63,0.39,17215.97
2015-10-19,138,32.48,8631.5,652.88,0.39,17230.54
2015-10-20,139,32.34,8653.6,651.87,0.39,17217.11
2015-10-21,138.5,32.45,8609.23,653.24,0.39,17168.61
2015-10-22,137.5,32.43,8608.46,675.95,0.4,17489.16
2015-10-23,140,32.47,8673.81,683.71,0.4,17646.7
2015-10-26,140,32.37,8745.36,670.19,0.4,17623.05
2015-10-27,139,32.46,8701.32,665.71,0.4,17581.43
2015-10-28,138,32.61,8665.99,677.21,0.39,17779.52
2015-10-29,136.5,32.52,8571.08,656.94,0.39,17755.8
2015-10-30,136.5,32.44,8554.31,662.52,0.39,17663.54
2015-11-02,137.5,32.43,8614.77,668.53,0.39,17828.76
2015-11-03,139.5,32.43,8713.19,671.69,0.39,17918.15
2015-11-04,144.5,32.42,8857.02,673.48,0.4,17867.58
2015-11-05,142.5,32.45,8850.18,659.36,0.4,17863.43
2015-11-06,140,32.72,8693.57,676.47,0.39,17910.33
2015-11-09,142,32.74,8642.48,669.94,0.39,17730.48
2015-11-10,139.5,32.74,8536.9,657.96,0.39,17758.21
2015-11-11,137.5,32.65,8415.01,658.28,0.39,17702.22
2015-11-12,138.5,32.69,8428.09,649.77,0.39,17448.07
2015-11-13,136,32.84,8329.5,643.71,0.39,17245.24
2015-11-16,135,32.79,8295.4,652.03,0.39,17483.01
2015-11-17,138.5,32.78,8419.42,655.82,0.39,17489.5
2015-11-18,137,32.78,8340.47,662.14,0.39,17737.16
2015-11-19,140.5,32.47,8477.2,663.63,0.39,17732.75
2015-11-20,141,32.5,8465.45,665.76,0.39,17823.81
2015-11-23,141,32.63,8485.73,657.18,0.39,17792.68
2015-11-24,139.5,32.45,8400.14,665.61,0.39,17812.19
2015-11-25,141,32.5,8386.13,666.09,0.39,17813.39
2015-11-26,142.5,32.52,8484.9,670.51,0.39,17798.49
2015-11-27,139,32.7,8398.4,670.51,0.39,17798.49
2015-11-30,139,32.69,8320.61,677.14,0.39,17719.92
2015-12-01,142.5,32.61,8463.3,686.52,0.39,17888.35
2015-12-02,142.5,32.79,8457.4,682.69,0.39,17729.68
2015-12-03,142.5,32.71,8456.06,678.72,0.39,17477.67
2015-12-04,140.5,32.73,8398.6,691.49,0.39,17847.63
2015-12-07,143.5,32.89,8454.27,684.86,0.39,17730.51
2015-12-08,142.5,32.92,8343.86,679.03,0.39,17568
2015-12-09,140.5,32.87,8229.62,670.29,0.38,17492.3
2015-12-10,141,32.73,8216.17,674.23,0.38,17574.75
2015-12-11,139.5,33.04,8115.89,660.78,0.38,17265.21
